adsh,cik,name,sic,afs,form,period,fy,fp,filed,sec_zip,accounts_receivable,capex,cash_equivalents,cash_flow_financing,cash_flow_investing,cash_flow_operating,cost_of_revenue,current_assets,current_liabilities,depreciation_amortization,eps_basic,eps_diluted,gross_profit,inventory,long_term_debt,net_income,noncurrent_liabilities,operating_income,ppe_net,pretax_income,r_and_d_expense,retained_earnings,sg_and_a,shares_outstanding,short_term_debt,total_assets,total_equity,total_liabilities,total_revenue,wavg_shares_basic,wavg_shares_diluted,ticker,firm_id,shortname,sec_name,exchange,Sector,Industry,cohort,include_status,notes,ticker_aliases,event_lookup_tickers,duplicate_cik_alias_count,period_date,filed_date,prediction_date,prediction_date_source,calendar_year,calendar_quarter,prediction_year,prediction_quarter,sic_sector,leverage_assets,equity_assets,current_ratio,cash_assets,net_margin,operating_margin,gross_margin,roa,r_and_d_intensity,inventory_assets,receivables_assets,roa_lag1,leverage_assets_lag1,current_ratio_lag1,cash_assets_lag1,net_margin_lag1,operating_margin_lag1,gross_margin_lag1,total_revenue_growth_4obs,total_assets_growth_4obs,cash_equivalents_growth_4obs,total_liabilities_growth_4obs,current_assets_growth_4obs,current_liabilities_growth_4obs,roa_change_4obs,leverage_assets_change_4obs,current_ratio_change_4obs,cash_assets_change_4obs,net_margin_change_4obs,operating_margin_change_4obs,gross_margin_change_4obs,net_income_negative_count_prior_4obs,BAMLH0A0HYM2,FEDFUNDS,GDPC1,GS10,INDPRO,INDPRO_yoy_pct,M2SL,M2SL_yoy_pct,NFCI,UNRATE,USEPUINDXD,VIXCLS,T10Y2Y,T10Y3M,DCOILWTICO,DCOILWTICO_yoy_pct,DTWEXBGS,DTWEXBGS_yoy_pct,CPIAUCSL,CPIAUCSL_yoy_pct,PPIACO,PPIACO_yoy_pct,PAYEMS,PAYEMS_yoy_pct,RSAFS,RSAFS_yoy_pct,HOUST,HOUST_yoy_pct,BUSLOANS,BUSLOANS_yoy_pct,DRTSCILM,high_rate_regime,market_stress_regime,tight_financial_conditions,credit_spread_stress_regime,yield_curve_inversion_regime,inflation_pressure_regime,oil_shock_regime,strong_dollar_regime,demand_slowdown_regime,credit_tightening_regime,crisis_regime,global_event_count,global_event_severity_sum,global_event_banking_stress_count,global_event_banking_stress_severity,global_event_commodity_oil_count,global_event_commodity_oil_severity,global_event_financial_crisis_count,global_event_financial_crisis_severity,global_event_financial_market_count,global_event_financial_market_severity,global_event_geopolitical_war_count,global_event_geopolitical_war_severity,global_event_monetary_inflation_count,global_event_monetary_inflation_severity,global_event_natural_disaster_count,global_event_natural_disaster_severity,global_event_pandemic_count,global_event_pandemic_severity,global_event_political_policy_count,global_event_political_policy_severity,global_event_sovereign_debt_count,global_event_sovereign_debt_severity,global_event_supply_chain_count,global_event_supply_chain_severity,global_event_trade_policy_count,global_event_trade_policy_severity,global_event_names,event_year,event_source_ticker,event_date,event_type,event_label,verification_status,formal_distress_firm,near_distress_firm,days_from_period_to_event,days_to_event,post_event_flag,distress_next_2q,distress_next_4q,distress_next_8q,broad_distress_next_4q,healthy_current,resilient_profitability,failure_pressure_conservative_v2_next_4obs,success_profitability_next_4q,success_resilience_next_4q,success_quality_next_4q,industry_relative_resilience_next_4obs,stress_resilience_next_4obs,recovery_next_4obs,quality_success_cashflow_next_4obs
0001193125-09-170647,895126,CHESAPEAKE ENERGY CORP,1311,1-LAF,10-Q,20090630,2009.0,Q2,20090810,2009q3,1122000000.0,,554000000.0,,,,,2948000000.0,2974000000.0,58000000.0,0.39,0.39,,,13568000000.0,243000000.0,15493000000.0,424000000.0,26736000000.0,,,-929000000.0,,,,30469000000.0,12002000000.0,,1673000000.0,603000000.0,610000000.0,CHK,CIK0000895126,CHESAPEAKE ENERGY CORP,CHESAPEAKE ENERGY CORP,,Energy,,distress_candidates,include_if_num_tags_parse,bankruptcy; event_year=2020; filings=62.0,CHK,CHK,1,2009-06-30,2009-08-10,2009-08-10,filed_date,2009,2,2009,3,Energy,,0.3939085628015359,0.9912575655682584,0.0181824149135186,0.1452480573819486,0.2534369396294083,,0.0079753191768682,,,0.0368243132364042,,,,,,,,,,,,,,,,,,,,,0.0,8.58,0.16,16326.281,3.59,86.6426,-11.689299172061052,8463.0,8.41938046068309,0.358,9.6,149.18,24.99,2.56,3.61,70.59,-41.77183865379857,94.6087,6.406164241818946,215.445,-1.4838355663267633,175.0,-12.060301507537686,130472,-4.911413807930853,339586,-6.863479159981456,586,-30.56872037914692,1362.9194,-9.91155739806018,31.5,0,0,1,1,0,0,0,1,1,1,1,1,5.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Global financial crisis aftershock,2020.0,CHK,2020-06-28,bankruptcy,formal_distress,source_verified_2026_05_07,1,0,4016.0,3975.0,0,0,0,0,0,0,0,0.0,1.0,,,,,,
0001193125-09-229377,895126,CHESAPEAKE ENERGY CORP,1311,1-LAF,10-Q,20090930,2009.0,Q3,20091109,2009q4,1298000000.0,,520000000.0,-978000000.0,-189000000.0,1133000000.0,,2508000000.0,2514000000.0,62000000.0,0.3,0.3,,,12073000000.0,192000000.0,14376000000.0,397000000.0,26378000000.0,,,-737000000.0,,,,29719000000.0,11978000000.0,,1811000000.0,619000000.0,626000000.0,CHK,CIK0000895126,CHESAPEAKE ENERGY CORP,CHESAPEAKE ENERGY CORP,,Energy,,distress_candidates,include_if_num_tags_parse,bankruptcy; event_year=2020; filings=62.0,CHK,CHK,1,2009-09-30,2009-11-09,2009-11-09,filed_date,2009,3,2009,4,Energy,,0.403041825095057,0.9976133651551312,0.0174972239981156,0.1060187741579238,0.2192159028161237,,0.0064605134762273,,,0.0436757629799118,0.0079753191768682,,0.9912575655682584,0.0181824149135186,0.1452480573819486,0.2534369396294083,,,,,,,,,,,,,,,0.0,7.57,0.12,16502.754,3.4,88.0221,-5.83001235670767,8517.0,6.104397657904581,0.015,9.9,99.7,23.15,2.65,3.45,79.44,62.58698321735572,91.6861,-11.220281639952868,217.234,1.9145871744709275,177.4,0.3393665158371028,130057,-4.0460082189153095,337321,1.450535040812273,588,-9.815950920245395,1290.6774,-18.121375719463828,14.0,0,0,1,1,0,0,1,0,0,1,1,1,5.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Global financial crisis aftershock,2020.0,CHK,2020-06-28,bankruptcy,formal_distress,source_verified_2026_05_07,1,0,3924.0,3884.0,0,0,0,0,0,0,0,0.0,1.0,,,,,,
0001091667-11-000085,1091667,"CHARTER COMMUNICATIONS, INC. /MO/",4841,1-LAF,10-Q,20110331,2011.0,Q1,20110503,2011q2,223000000.0,356000000.0,26000000.0,-44000000.0,-381000000.0,447000000.0,,333000000.0,1028000000.0,,-0.97,-0.97,,,12554000000.0,-110000000.0,,269000000.0,6870000000.0,,,-345000000.0,345000000.0,,,15705000000.0,1182000000.0,,1770000000.0,113224303.0,113224303.0,CHTR,CIK0001091667,"Charter Communications, Inc.","CHARTER COMMUNICATIONS, INC. /MO/",Nasdaq,Communication Services,Telecom Services,core_large_cap,include_legacy_core,Existing defended-thesis universe.,CHTR,CHTR,1,2011-03-31,2011-05-03,2011-05-03,filed_date,2011,1,2011,2,Communication Services,,0.0752626552053486,0.3239299610894942,0.0016555237185609,-0.0621468926553672,0.1519774011299435,,-0.0070041388092964,,,0.014199299586119,,,,,,,,,,,,,,,,,,,,,0.0,4.76,0.09,17035.114,3.17,93.888,2.248891889831528,9107.8,5.793936577999759,-0.597,9.0,120.64,16.7,2.67,3.25,110.6,54.44770283479961,85.6352,-10.211733522342426,224.806,3.4589718808965,204.1,10.443722943722932,131703,0.8121431086480557,372505,7.394092106856398,561,-3.773584905660377,1229.0589,2.68499624369718,-16.4,0,0,0,0,0,0,1,0,0,0,0,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,European sovereign debt crisis; Tohoku earthquake and Fukushima disaster,,,,,,,0,0,,,0,0,0,0,0,0,0,1.0,0.0,,,,,,
0001091667-11-000103,1091667,"CHARTER COMMUNICATIONS, INC. /MO/",4841,1-LAF,10-Q,20110630,2011.0,Q2,20110802,2011q3,,324000000.0,,-7000000.0,-313000000.0,460000000.0,,,,,,,,,,-107000000.0,,270000000.0,,,,,343000000.0,,,,,,1791000000.0,,,CHTR,CIK0001091667,"Charter Communications, Inc.","CHARTER COMMUNICATIONS, INC. /MO/",Nasdaq,Communication Services,Telecom Services,core_large_cap,include_legacy_core,Existing defended-thesis universe.,CHTR,CHTR,1,2011-06-30,2011-08-02,2011-08-02,filed_date,2011,2,2011,3,Communication Services,,,,,-0.0597431602456728,0.1507537688442211,,,,,,-0.0070041388092964,,0.3239299610894942,0.0016555237185609,-0.0621468926553672,0.1519774011299435,,,,,,,,,,,,,,,1.0,5.8,0.1,17031.313,2.3,95.2749,2.7992943499441703,9531.0,9.704301384684456,-0.392,9.0,490.89,24.79,2.33,2.6,93.78,24.393155590927183,86.0533,-8.498421512094655,226.106,3.75499603070808,203.2,9.897241752298536,132125,1.3111988651612227,375860,7.63829226663002,585,-2.3372287145242088,1263.0844,6.367680331487913,-21.8,0,0,0,1,0,0,0,0,0,0,0,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,European sovereign debt crisis; Tohoku earthquake and Fukushima disaster,,,,,,,0,0,,,0,0,0,0,0,0,0,1.0,0.0,,,,,,
0001047469-19-000792,1739940,CIGNA CORP,6324,1-LAF,10-K,20181231,2018.0,FY,20190228,2019q1,10473000000.0,,3855000000.0,,,,,20430000000.0,31895000000.0,,0.56,0.55,,2821000000.0,39523000000.0,144000000.0,,,4562000000.0,228000000.0,,15088000000.0,,,2955000000.0,153226000000.0,41028000000.0,112154000000.0,14300000000.0,,,CI,CIK0001739940,The Cigna Group,Cigna Group,NYSE,Healthcare,Healthcare Plans,core_large_cap,include_legacy_core,Existing defended-thesis universe.,CI,CI,1,2018-12-31,2019-02-28,2019-02-28,filed_date,2018,4,2019,1,Financial Services,0.7319514964823203,0.2677613459856682,0.6405392694779746,0.0251589155887382,0.01006993006993,,,0.0009397882865832,,0.018410713586467,0.0683500189262918,,,,,,,,,,,,,,,,,,,,,0.0,3.92,2.4,20431.641,2.68,102.8371,1.1096417703535089,14506.3,3.993031908411182,-0.581,3.8,125.24,14.78,0.21,0.28,57.21,-5.734058329214031,114.1991,5.996654860291217,253.319,1.5188615351321877,199.2,-0.0501756146512932,150067,1.3596390506166678,491751,1.594939167119458,1121,-12.21613155833986,2332.0383,10.41719923230058,2.8,0,0,0,0,0,0,0,1,0,1,0,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,US-China trade war,,,,,,,0,0,,,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0,,1,1
0001104659-19-026396,1739940,CIGNA CORP,6324,1-LAF,10-Q,20190331,2019.0,Q1,20190502,2019q2,10941000000.0,194000000.0,4976000000.0,-2534000000.0,475000000.0,3192000000.0,24050000000.0,21136000000.0,32969000000.0,897000000.0,3.61,3.56,,2382000000.0,37571000000.0,1372000000.0,,2230000000.0,4523000000.0,1788000000.0,,16426000000.0,3303000000.0,,2915000000.0,154348000000.0,42408000000.0,111897000000.0,37946000000.0,,,CI,CIK0001739940,The Cigna Group,Cigna Group,NYSE,Healthcare,Healthcare Plans,core_large_cap,include_legacy_core,Existing defended-thesis universe.,CI,CI,1,2019-03-31,2019-05-02,2019-05-02,filed_date,2019,1,2019,2,Financial Services,0.7249656620105217,0.2747557467540881,0.641087081804119,0.0322388369139865,0.0361566436515047,0.0587677225531017,,0.0088890040687278,,0.0154326586674268,0.0708852722419467,0.0009397882865832,0.7319514964823203,0.6405392694779746,0.0251589155887382,0.01006993006993,,,,,,,,,,,,,,,,0.0,3.74,2.39,20602.275,2.4,102.392,-0.0101560119684762,14704.4,4.342766313757762,-0.614,3.6,30.2,14.42,0.2,0.08,61.75,-13.442668909447718,115.5617,3.895110276797809,255.296,1.7959105553606136,201.7,-0.7381889763779514,150618,1.2612443022145703,504741,2.5979754451581405,1293,-4.716285924834196,2334.1018,7.380361917683631,-4.2,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,US-China trade war,,,,,,,0,0,,,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0,,1,1
0000007332-09-000030,7332,SOUTHWESTERN ENERGY CO,1311,1-LAF,10-Q/A,20090630,2009.0,Q2,20090820,2009q3,213404000.0,,2245000.0,,,,,664776000.0,644224000.0,117927000.0,0.35,0.35,,32215000.0,869600000.0,121100000.0,616114000.0,202227000.0,3531275000.0,,,1138247000.0,29200000.0,,,4338282000.0,2198370000.0,,477520000.0,342960373.0,348806860.0,CIK0000007332,CIK0000007332,Southwestern Energy,SOUTHWESTERN ENERGY CO,historical_or_delisted,Energy,SIC 1311.0,expansion_event_review,include_if_num_tags_parse,2026 expansion: coverage-ended event-review firm; not a formal distress label until manually verified; good SEC coverage until last_period=20240630,CIK0000007332,CIK0000007332,1,2009-06-30,2009-08-20,2009-08-20,filed_date,2009,2,2009,3,Energy,,0.5067374596672138,1.0319019471488178,0.0005174859541173,0.2536019433740995,0.4234943039035014,,0.027914275743255,,0.0074257505620888,0.0491909009142328,,,,,,,,,,,,,,,,,,,,,0.0,9.27,0.16,16326.281,3.59,86.6426,-11.689299172061052,8463.0,8.41938046068309,0.309,9.6,82.7,25.09,2.39,3.25,72.4,-33.95968256863996,94.3492,3.858711326474662,215.445,-1.4838355663267633,175.0,-12.060301507537686,130472,-4.911413807930853,339586,-6.863479159981456,586,-30.56872037914692,1362.9194,-9.91155739806018,31.5,0,1,1,1,0,0,0,0,1,1,1,1,5.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Global financial crisis aftershock,,,,,,,0,0,,,0,0,0,0,0,0,0,0.0,1.0,,,,,,
0000007332-09-000034,7332,SOUTHWESTERN ENERGY CO,1311,1-LAF,10-Q,20090930,2009.0,Q3,20091030,2009q4,199011000.0,,9659000.0,102131000.0,-410512000.0,315795000.0,,533836000.0,561516000.0,113833000.0,0.34,0.34,,30309000.0,958300000.0,118254000.0,708762000.0,197038000.0,3827242000.0,,,1256501000.0,31942000.0,,,4458143000.0,2219677000.0,,502949000.0,343717232.0,349000241.0,CIK0000007332,CIK0000007332,Southwestern Energy,SOUTHWESTERN ENERGY CO,historical_or_delisted,Energy,SIC 1311.0,expansion_event_review,include_if_num_tags_parse,2026 expansion: coverage-ended event-review firm; not a formal distress label until manually verified; good SEC coverage until last_period=20240630,CIK0000007332,CIK0000007332,1,2009-09-30,2009-10-30,2009-10-30,filed_date,2009,3,2009,4,Energy,,0.4978927324673076,0.9507048775101689,0.0021665971683725,0.2351212548389598,0.3917653678603596,,0.0265253940934599,,0.0067985706156128,0.0446398870561128,0.027914275743255,,1.0319019471488178,0.0005174859541173,0.2536019433740995,0.4234943039035014,,,,,,,,,,,,,,,0.0,7.66,0.12,16502.754,3.39,87.6419,-7.474512230012276,8487.9,6.432682541473866,0.024,10.0,108.64,30.69,2.51,3.36,77.04,37.69436997319036,92.6207,-8.472775748137007,216.509,-0.2239682942003384,175.2,-6.008583690987135,130061,-4.571101540087019,334595,-3.334517835423545,534,-31.27413127413128,1308.1789,-17.56472489666122,14.0,0,1,1,1,0,0,1,0,1,1,1,1,5.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Global financial crisis aftershock,,,,,,,0,0,,,0,0,0,0,0,0,0,0.0,1.0,,,,,,
0000008328-11-000049,8328,"APPLIED MINERALS, INC.",1040,5-SML,10-Q,20110630,2011.0,Q2,20110815,2011q3,21035.0,,3509933.0,,,,11890.0,3736916.0,710336.0,,,,6809.0,,,-1974165.0,3538595.0,-1738740.0,1766032.0,,,,,75677789.0,,6085884.0,1784637.0,4248931.0,18699.0,,,CIK0000008328,CIK0000008328,Applied Minerals,"APPLIED MINERALS, INC.",historical_or_delisted,Energy,SIC 1040.0,expansion_event_review,include_if_num_tags_parse,2026 expansion: coverage-ended event-review firm; not a formal distress label until manually verified; good SEC coverage until last_period=20220930,CIK0000008328,CIK0000008328,1,2011-06-30,2011-08-15,2011-08-15,filed_date,2011,2,2011,3,Energy,0.6981616803737961,0.2932420335320226,5.260772366879899,0.5767334704374911,,-92.98572116155944,0.3641371196320659,-0.3243842636501123,,,0.0034563590104576,,,,,,,,,,,,,,,,,,,,,0.0,7.1,0.1,17031.313,2.3,95.2749,2.7992943499441703,9531.0,9.704301384684456,-0.257,9.0,253.66,31.87,2.1,2.27,87.88,19.792802617230087,86.7515,-8.055765466236654,226.106,3.75499603070808,203.2,9.897241752298536,132125,1.3111988651612227,375860,7.63829226663002,585,-2.3372287145242088,1263.0844,6.367680331487913,-21.8,0,1,0,1,0,0,0,0,0,0,0,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,European sovereign debt crisis; Tohoku earthquake and Fukushima disaster,,,,,,,0,0,,,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0
0000008328-11-000074,8328,"APPLIED MINERALS, INC.",1040,5-SML,10-Q/A,20110630,2011.0,Q2,20111007,2011q4,21035.0,,3509933.0,,,,11890.0,3736916.0,710336.0,,,,6809.0,,,-1974165.0,3538595.0,-1738740.0,1766032.0,,,,,75677789.0,,6085884.0,1784637.0,4248931.0,18699.0,,,CIK0000008328,CIK0000008328,Applied Minerals,"APPLIED MINERALS, INC.",historical_or_delisted,Energy,SIC 1040.0,expansion_event_review,include_if_num_tags_parse,2026 expansion: coverage-ended event-review firm; not a formal distress label until manually verified; good SEC coverage until last_period=20220930,CIK0000008328,CIK0000008328,1,2011-06-30,2011-10-07,2011-10-07,filed_date,2011,2,2011,4,Energy,0.6981616803737961,0.2932420335320226,5.260772366879899,0.5767334704374911,,-92.98572116155944,0.3641371196320659,-0.3243842636501123,,,0.0034563590104576,-0.3243842636501123,0.6981616803737961,5.260772366879899,0.5767334704374911,,-92.98572116155944,0.3641371196320659,,,,,,,,,,,,,,1.0,8.55,0.07,17222.583,2.15,95.8568,3.4162150732061747,9584.4,9.30614479266456,-0.049,8.8,141.09,36.2,1.8,2.09,82.7,0.939826681313316,91.2469,1.2228131246907692,226.75,3.5222681306640524,201.1,7.770632368703101,132553,1.479865258000301,382207,7.296716870429365,610,12.338858195211788,1280.3982,8.031901348949443,-5.9,0,1,0,1,0,0,0,0,0,0,0,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,European sovereign debt crisis; Tohoku earthquake and Fukushima disaster,,,,,,,0,0,,,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0
0001193125-09-158844,8868,AVON PRODUCTS INC,2844,1-LAF,10-Q,20090630,2009.0,Q2,20090730,2009q3,689100000.0,,1221000000.0,,,,934300000.0,3843800000.0,2235800000.0,,0.19,0.19,,1083100000.0,2243500000.0,82900000.0,,182900000.0,1397700000.0,,,4138700000.0,1353100000.0,,446900000.0,6317300000.0,824100000.0,5454800000.0,2470300000.0,,,CIK0000008868,CIK0000008868,Avon Products,AVON PRODUCTS INC,historical_or_delisted,Industrials,SIC 2844.0,expansion_event_review,include_if_num_tags_parse,2026 expansion: coverage-ended event-review firm; not a formal distress label until manually verified; good SEC coverage until last_period=20230331,CIK0000008868,CIK0000008868,1,2009-06-30,2009-07-30,2009-07-30,filed_date,2009,2,2009,3,Industrials,0.8634701533883147,0.1304513003973216,1.7192056534573754,0.1932787741598467,0.033558677083755,0.0740395903331579,,0.013122694822155,,0.1714498282494103,0.1090814113624491,,,,,,,,,,,,,,,,,,,,,0.0,9.33,0.16,16326.281,3.56,85.7027,-14.018720654921957,8463.5,8.628966012937678,0.486,9.5,91.24,25.4,2.48,3.49,66.9,-40.84880636604774,94.8967,6.396454374627214,214.726,-1.958761003762277,172.5,-16.058394160583944,130662,-4.97101754947381,333670,-9.228659880193913,594,-35.64463705308776,1395.4735,-7.723000811100789,31.5,0,1,1,1,0,0,0,1,1,1,1,1,5.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Global financial crisis aftershock,,,,,,,0,0,,,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,0,1,1,1
0001193125-09-216813,8868,AVON PRODUCTS INC,2844,1-LAF,10-Q,20090930,2009.0,Q3,20091029,2009q4,736200000.0,63700000.0,1293400000.0,-45200000.0,-59200000.0,171700000.0,954800000.0,4196800000.0,2383800000.0,49200000.0,0.36,0.36,,1192700000.0,2328000000.0,156200000.0,,258500000.0,1450900000.0,,,4204900000.0,1338000000.0,,431200000.0,6735500000.0,1053400000.0,5640400000.0,2551300000.0,,,CIK0000008868,CIK0000008868,Avon Products,AVON PRODUCTS INC,historical_or_delisted,Industrials,SIC 2844.0,expansion_event_review,include_if_num_tags_parse,2026 expansion: coverage-ended event-review firm; not a formal distress label until manually verified; good SEC coverage until last_period=20230331,CIK0000008868,CIK0000008868,1,2009-09-30,2009-10-29,2009-10-29,filed_date,2009,3,2009,4,Industrials,0.8374137035112463,0.1563952193601069,1.760550381743435,0.1920273179422463,0.0612236898835887,0.1013208952298828,,0.0231905574938757,,0.1770766832454903,0.1093014624007126,0.013122694822155,0.8634701533883147,1.7192056534573754,0.1932787741598467,0.033558677083755,0.0740395903331579,,,,,,,,,,,,,,,0.0,7.56,0.12,16502.754,3.39,87.6419,-7.474512230012276,8487.9,6.432682541473866,0.032,10.0,84.73,24.76,2.55,3.47,79.84,34.456045806668925,92.4708,-7.161652984164313,216.509,-0.2239682942003384,175.2,-6.008583690987135,130061,-4.571101540087019,334595,-3.334517835423545,534,-31.27413127413128,1308.1789,-17.56472489666122,14.0,0,0,1,1,0,0,1,0,1,1,1,1,5.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Global financial crisis aftershock,,,,,,,0,0,,,0,0,0,0,0,1,1,0.0,1.0,1.0,1.0,0,1,,1
0001354488-11-002707,10254,EARTHSTONE ENERGY INC,1311,5-SML,10-Q,20110630,2011.0,Q1,20110815,2011q3,1810000.0,,3549000.0,0.0,-1379000.0,877000.0,,6761000.0,1882000.0,,0.39,0.39,,,,665000.0,4336000.0,907000.0,,911000.0,,-6935000.0,,,,21970000.0,15752000.0,6218000.0,2525000.0,1712744.0,1712744.0,CIK0000010254,CIK0000010254,Earthstone Energy,EARTHSTONE ENERGY INC,historical_or_delisted,Energy,SIC 1311.0,expansion_event_review,include_if_num_tags_parse,2026 expansion: coverage-ended event-review firm; not a formal distress label until manually verified; good SEC coverage until last_period=20230930,CIK0000010254,CIK0000010254,1,2011-06-30,2011-08-15,2011-08-15,filed_date,2011,2,2011,3,Energy,0.2830223031406463,0.7169776968593536,3.5924548352816155,0.1615384615384615,0.2633663366336634,0.3592079207920792,,0.0302685480200273,,,0.082385070550751,,,,,,,,,,,,,,,,,,,,,0.0,7.1,0.1,17031.313,2.3,95.2749,2.7992943499441703,9531.0,9.704301384684456,-0.257,9.0,253.66,31.87,2.1,2.27,87.88,19.792802617230087,86.7515,-8.055765466236654,226.106,3.75499603070808,203.2,9.897241752298536,132125,1.3111988651612227,375860,7.63829226663002,585,-2.3372287145242088,1263.0844,6.367680331487913,-21.8,0,1,0,1,0,0,0,0,0,0,0,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,European sovereign debt crisis; Tohoku earthquake and Fukushima disaster,,,,,,,0,0,,,0,0,0,0,0,1,1,0.0,1.0,1.0,1.0,1,1,,1
0001354488-11-004135,10254,EARTHSTONE ENERGY INC,1311,5-SML,10-Q,20110930,2011.0,Q2,20111108,2011q4,1400000.0,,3137000.0,-84000.0,-1646000.0,1318000.0,,5480000.0,2052000.0,,0.43,0.43,,,,728000.0,4235000.0,742000.0,,802000.0,,-6207000.0,,,,22705000.0,16418000.0,6287000.0,2545000.0,1710804.0,1710804.0,CIK0000010254,CIK0000010254,Earthstone Energy,EARTHSTONE ENERGY INC,historical_or_delisted,Energy,SIC 1311.0,expansion_event_review,include_if_num_tags_parse,2026 expansion: coverage-ended event-review firm; not a formal distress label until manually verified; good SEC coverage until last_period=20230930,CIK0000010254,CIK0000010254,1,2011-09-30,2011-11-08,2011-11-08,filed_date,2011,3,2011,4,Energy,0.2768993613741466,0.7231006386258534,2.670565302144249,0.1381634001321295,0.2860510805500982,0.2915520628683694,,0.0320634221537106,,,0.0616604272186743,0.0302685480200273,0.2830223031406463,3.5924548352816155,0.1615384615384615,0.2633663366336634,0.3592079207920792,,,,,,,,,,,,,,,0.0,7.23,0.08,17222.583,2.01,95.8485,3.317419578768788,9636.5,9.64273523722836,-0.104,8.6,102.3,27.48,1.85,2.09,96.8,18.55480710349049,90.172,-0.5806043312686193,227.169,3.451432214581729,201.4,7.298881193393725,132690,1.4845237822086688,383422,6.669077757685349,711,30.458715596330265,1293.2356,8.903298520380742,-5.9,0,1,0,1,0,0,0,0,0,0,0,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0.0,European sovereign debt crisis; Tohoku earthquake and Fukushima disaster,,,,,,,0,0,,,0,0,0,0,0,1,1,0.0,1.0,1.0,1.0,1,1,,1
